id,zipCode,location.lat,location.lon,status,availability.bikes,availability.slots,slots_proportion,bikes_proportion
46,06700,19.419214,-99.169732,OPN,12,22,0.6470588235294118,0.3529411764705882
47,06700,19.419515,-99.166299,OPN,19,4,0.17391304347826086,0.8260869565217391
125,06500,19.424541,-99.156204,OPN,2,34,0.9444444444444444,0.05555555555555558
126,06700,19.422288,-99.162138,OPN,6,29,0.8285714285714286,0.17142857142857137
127,06700,19.423318,-99.15833,OPN,3,27,0.9,0.09999999999999998
128,06500,19.422148,-99.160645,OPN,21,3,0.125,0.875
129,06700,19.4206,-99.163312,OPN,14,9,0.391304347826087,0.6086956521739131
130,06700,19.421576,-99.158015,OPN,10,11,0.5238095238095238,0.47619047619047616
131,06700,19.419579,-99.161314,OPN,16,1,0.058823529411764705,0.9411764705882353
132,06700,19.420667,-99.15645,OPN,8,16,0.6666666666666666,0.33333333333333337
133,06700,19.421138,-99.154725,OPN,15,18,0.5454545454545454,0.4545454545454546
134,06700,19.418304,-99.15956,OPN,18,15,0.45454545454545453,0.5454545454545454
135,06700,19.419225,-99.155099,OPN,9,27,0.75,0.25
136,06700,19.417715,-99.162729,OPN,22,4,0.15384615384615385,0.8461538461538461
137,06700,19.418774,-99.157081,OPN,12,15,0.5555555555555556,0.4444444444444444
138,06700,19.417702,-99.155313,OPN,8,15,0.6521739130434783,0.34782608695652173
139,06700,19.416128,-99.162097,OPN,0,24,1.0,0.0
140,06700,19.416605,-99.156853,OPN,18,0,0.0,1.0
141,06700,19.415905,-99.15954,OPN,3,27,0.9,0.09999999999999998
142,06700,19.413232,-99.164121,OPN,10,18,0.6428571428571429,0.3571428571428571
143,06700,19.414303,-99.157542,OPN,1,20,0.9523809523809523,0.04761904761904767
144,06700,19.415192,-99.154837,OPN,0,24,1.0,0.0
145,06700,19.41286,-99.160661,OPN,3,20,0.8695652173913043,0.13043478260869568
146,06700,19.410737,-99.165716,OPN,5,19,0.7916666666666666,0.20833333333333337
147,06700,19.412182,-99.158443,OPN,1,26,0.9629629629629629,0.03703703703703709
148,06700,19.412829,-99.155116,OPN,11,12,0.5217391304347826,0.4782608695652174
149,06700,19.41199,-99.155699,OPN,1,29,0.9666666666666667,0.033333333333333326
150,06760,19.409965,-99.164292,OPN,17,8,0.32,0.6799999999999999
151,06760,19.410529,-99.160873,OPN,7,20,0.7407407407407407,0.2592592592592593
152,06760,19.409098,-99.167181,OPN,5,24,0.8275862068965517,0.1724137931034483
153,06760,19.407468,-99.165141,OPN,1,20,0.9523809523809523,0.04761904761904767
154,06100,19.406683,-99.167962,OPN,2,29,0.9354838709677419,0.06451612903225812
155,06760,19.408218,-99.159911,OPN,0,23,1.0,0.0
156,06760,19.406982,-99.162983,OPN,11,10,0.47619047619047616,0.5238095238095238
157,06760,19.406236,-99.166616,OPN,15,14,0.4827586206896552,0.5172413793103448
158,06760,19.407447,-99.155717,OPN,4,29,0.8787878787878788,0.12121212121212122
161,06760,19.405533,-99.164913,OPN,5,16,0.7619047619047619,0.23809523809523814
162,06760,19.404907,-99.162485,OPN,3,24,0.8888888888888888,0.11111111111111116
163,06760,19.405246,-99.156431,OPN,10,26,0.7222222222222222,0.2777777777777778
164,06760,19.403204,-99.16596,OPN,9,18,0.6666666666666666,0.33333333333333337
165,06760,19.404268,-99.160503,OPN,6,14,0.7,0.30000000000000004
427,3310,19.365023,-99.162993,OPN,0,21,1.0,0.0
409,3310,19.365102,-99.155499,OPN,14,10,0.4166666666666667,0.5833333333333333
410,3310,19.36564,-99.158063,OPN,1,23,0.9583333333333334,0.04166666666666663
411,3310,19.367864,-99.163626,OPN,13,20,0.6060606060606061,0.3939393939393939
412,3310,19.3684182,-99.1654145,OPN,18,18,0.5,0.5
406,3310,19.367831,-99.163261,OPN,17,4,0.19047619047619047,0.8095238095238095
429,3310,19.363071,-99.158292,OPN,0,21,1.0,0.0
430,3310,19.362139,-99.154974,OPN,1,29,0.9666666666666667,0.033333333333333326
401,3310,19.372147,-99.16158,OPN,9,22,0.7096774193548387,0.29032258064516125
402,3310,19.3709452,-99.1587223,OPN,11,19,0.6333333333333333,0.3666666666666667
403,3310,19.371371,-99.158639,OPN,7,22,0.7586206896551724,0.24137931034482762
184,11850,19.41479,-99.18508,OPN,26,10,0.2777777777777778,0.7222222222222222
185,11850,19.4128,-99.1828,OPN,7,22,0.7586206896551724,0.24137931034482762
186,11850,19.4124291,-99.1885117,OPN,13,5,0.2777777777777778,0.7222222222222222
187,11850,19.41123,-99.18551,OPN,8,13,0.6190476190476191,0.38095238095238093
188,11850,19.41171,-99.19014,OPN,10,5,0.3333333333333333,0.6666666666666667
189,11850,19.41004,-99.18798,OPN,5,13,0.7222222222222222,0.2777777777777778
190,11850,19.409569,-99.183833,OPN,0,24,1.0,0.0
191,11850,19.4079,-99.18795,OPN,4,16,0.8,0.19999999999999996
258,11850,19.4167,-99.1791,OPN,0,30,1.0,0.0
352,3700,19.384114,-99.185447,OPN,12,18,0.6,0.4
364,3700,19.383063,-99.185858,OPN,7,20,0.7407407407407407,0.2592592592592593
365,3700,19.381117,-99.186687,OPN,17,13,0.43333333333333335,0.5666666666666667
351,3800,19.385751,-99.186297,OPN,4,13,0.7647058823529411,0.23529411764705888
328,3800,19.392586,-99.184742,OPN,4,23,0.8518518518518519,0.14814814814814814
329,3800,19.390306,-99.184812,OPN,6,18,0.75,0.25
330,3800,19.389358,-99.182606,OPN,14,4,0.2222222222222222,0.7777777777777778
331,3800,19.388547,-99.183971,OPN,5,21,0.8076923076923077,0.1923076923076923
332,3800,19.385508,-99.183809,OPN,8,15,0.6521739130434783,0.34782608695652173
288,3800,19.396333,-99.183575,OPN,11,7,0.3888888888888889,0.6111111111111112
310,3800,19.395319,-99.181733,OPN,3,12,0.8,0.19999999999999996
311,3800,19.393665,-99.185391,OPN,13,5,0.2777777777777778,0.7222222222222222
312,3800,19.392634,-99.183737,OPN,7,20,0.7407407407407407,0.2592592592592593
263,06470,19.436274,-99.158425,OPN,0,30,1.0,0.0
160,06470,19.44025,-99.16346,OPN,3,18,0.8571428571428571,0.1428571428571429
254,06470,19.43935,-99.16007,OPN,1,29,0.9666666666666667,0.033333333333333326
255,06470,19.437159,-99.161808,OPN,4,31,0.8857142857142857,0.11428571428571432
256,06470,19.4372,-99.15816,OPN,3,23,0.8846153846153846,0.11538461538461542
183,06470,19.43767,-99.16402,OPN,0,35,1.0,0.0
174,06470,19.44111,-99.16164,OPN,4,28,0.875,0.125
111,06470,19.4382369,-99.1659465,OPN,2,22,0.9166666666666666,0.08333333333333337
103,06470,19.441669,-99.165217,OPN,8,17,0.68,0.31999999999999995
85,06470,19.43425,-99.162508,OPN,2,10,0.8333333333333334,0.16666666666666663
86,06470,19.432378,-99.159077,OPN,2,18,0.9,0.09999999999999998
41,06700,19.435637,-99.150137,OPN,0,35,1.0,0.0
10,06500,19.433321,-99.154752,OPN,7,28,0.8,0.19999999999999996
270,06030,19.43676,-99.15387,OPN,2,34,0.9444444444444444,0.05555555555555558
259,06030,19.43757,-99.15468,OPN,9,15,0.625,0.375
450,06350,19.43836,-99.152226,OPN,1,29,0.9666666666666667,0.033333333333333326
392,3200,19.3730067,-99.1747749,OPN,7,14,0.6666666666666666,0.33333333333333337
389,3920,19.373528,-99.179356,OPN,0,36,1.0,0.0
390,3104,19.373228,-99.17826,OPN,2,34,0.9444444444444444,0.05555555555555558
370,3200,19.378818,-99.177054,OPN,1,29,0.9666666666666667,0.033333333333333326
371,3200,19.378542,-99.174328,OPN,4,17,0.8095238095238095,0.19047619047619047
380,3200,19.374876,-99.173512,OPN,16,11,0.4074074074074074,0.5925925925925926
441,3330,19.361215,-99.167527,OPN,25,10,0.2857142857142857,0.7142857142857143
442,3330,19.359905,-99.1653,OPN,8,18,0.6923076923076923,0.3076923076923077
426,3330,19.365519,-99.166017,OPN,9,26,0.7428571428571429,0.2571428571428571
